date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:20	849/849	---M-Z	200	added ('OK')	text/plain	etag:%22106824f-351-533b26ea42640%22	http://www.cdf.toronto.edu/~ajr/209/probs/tools/bfreq.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/tools/bfreq.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/tools/)
19:59:20	19/19	---M-Z	200	added ('OK')	text/plain	etag:%2210683b6-13-3bbe64a446340%22	http://www.cdf.toronto.edu/~ajr/209/probs/tools/2b.txt	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/tools/2b.txt	(from http://www.cdf.toronto.edu/~ajr/209/probs/tools/)
19:59:21	698/698	---M-Z	200	added ('OK')	text/plain	etag:%2210683b7-2ba-3bbe64d8b9f00%22	http://www.cdf.toronto.edu/~ajr/209/probs/tools/back1.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/tools/back1.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/tools/)
19:59:21	171/171	---M-Z	200	added ('OK')	text/plain	etag:%2210683b9-ab-3bbe662d30240%22	http://www.cdf.toronto.edu/~ajr/209/probs/tools/echo.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/tools/echo.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/tools/)
19:59:21	2636/2636	---M-Z	200	added ('OK')	text/html	etag:%221068365-a4c-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/qa1s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/qa1s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:21	3544/3544	---M-Z	200	added ('OK')	text/html	etag:%221068366-dd8-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/qa2s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/qa2s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:22	2692/2692	---M--	200	added ('OK')	image/gif	etag:%221068389-a84-4cc33a1a22880%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/qa3.gif	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/qa3.gif	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:22	3188/3188	---M-Z	200	added ('OK')	text/html	etag:%221068367-c74-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/qa3s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/qa3s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:22	213/213	---M-Z	200	added ('OK')	text/plain	etag:%22106838b-d5-3bbc52a042c80%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/readdir.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/readdir.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:22	507/507	---M-Z	200	added ('OK')	text/plain	etag:%221068385-1fb-374684689f8c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/ls.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/ls.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:22	1401/1401	---M-Z	200	added ('OK')	text/plain	etag:%221068386-579-374695b670c00%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/q2.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/q2.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:23	1637/1637	---M-Z	200	added ('OK')	text/plain	etag:%22106838c-665-374695f46de40%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/totalbytes.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/totalbytes.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:23	485/485	---M-Z	200	added ('OK')	text/plain	etag:%2210683a3-1e5-3bcb563e22740%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/sillyparallel.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/sillyparallel.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:23	412/412	---M-Z	200	added ('OK')	text/plain	etag:%2210683a1-19c-47dfe258ceb00%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/myserver-restarter.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/myserver-restarter.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:23	216/216	---M-Z	200	added ('OK')	text/plain	etag:%2210683a0-d8-3bcb555a34d80%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/myps.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/myps.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:24	2883/2883	---M-Z	200	added ('OK')	text/html	etag:%22106837f-b43-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/autologout-hint.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/autologout-hint.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:24	1004/1004	---M-Z	200	added ('OK')	text/plain	etag:%221068263-3ec-52882f216e700%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/cpulimiter.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/cpulimiter.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:24	1001/1001	---M-Z	200	added ('OK')	text/plain	etag:%2210683a2-3e9-47dfe4e336980%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/outputlimiter.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/outputlimiter.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:24	1374/1374	---M-Z	200	added ('OK')	text/plain	etag:%22106839d-55e-411545dc59ec0%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/builtin-kill.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/builtin-kill.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:25	536/536	---M-Z	200	added ('OK')	text/plain	etag:%2210683b4-218-3bcb530440ac0%22	http://www.cdf.toronto.edu/~ajr/209/probs/socket/endian.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/socket/endian.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/socket/)
19:59:25	6693/6693	---M-Z	200	added ('OK')	text/plain	etag:%2210680b9-1a25-52cdbdbd23640%22	http://www.cdf.toronto.edu/~ajr/209/probs/socket/chatsvr.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/socket/chatsvr.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/socket/)
19:59:25	10808/10808	---M-Z	200	added ('OK')	text/html	etag:%22106e21d-2a38-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/index.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/)
19:59:25	9399/9399	---M-Z	200	added ('OK')	text/html	etag:%221068304-24b7-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/index.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/)
19:59:25	1895/1895	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:25%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=N;O=A	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/sockets/indexb70a.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=N;O=D)
19:59:25	1895/1895	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:25%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=M;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/sockets/index72c9.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=M;O=A)
19:59:26	1895/1895	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:26%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=S;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/sockets/index5851.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=S;O=A)
19:59:26	1895/1895	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:26%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=D;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/sockets/indexad3f.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=D;O=A)
19:59:26	1286/1286	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:26%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=N;O=A	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/pthreads/indexb70a.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=N;O=D)
19:59:26	1286/1286	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:26%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=M;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/pthreads/index72c9.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=M;O=A)
19:59:26	9856/9856	---M-Z	200	added ('OK')	text/html	etag:%221068232-2680-52cda5e3b71c0%22	http://www.cdf.toronto.edu/~ajr/209/tut/01/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/tut/01/.html	(from http://www.cdf.toronto.edu/~ajr/209/tut/01/soln.html)
19:59:26	1286/1286	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:26%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=S;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/pthreads/index5851.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=S;O=A)
19:59:26	1286/1286	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:26%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=D;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/pthreads/indexad3f.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=D;O=A)
19:59:26	581/581	---M--	200	added ('OK')	text/html	etag:%2210680b5-245-5285f558f1d80%22	http://www.cdf.toronto.edu/~ajr/209/TEMPLATE	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/TEMPLATE.html	(from http://www.cdf.toronto.edu/~ajr/209/manpage-ajr.html)
19:59:27	168/168	---M--	200	added ('OK')	text/html	etag:%2210683bc-a8-4d14a3b542d00%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q1s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q1s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:27	217/217	---M--	200	added ('OK')	text/html	etag:%2210683bf-d9-4d14a3b72b180%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q2s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q2s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:27	2757/2757	---M-Z	200	added ('OK')	text/html	etag:%221068362-ac5-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q3s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q3s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:27	1222/1222	---M-Z	200	added ('OK')	text/plain	etag:%2210683c3-4c6-4d25353a0ac80%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q4s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q4s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:27	291/291	---M-Z	200	added ('OK')	text/plain	etag:%2210683c5-123-4cde9f9458700%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q5s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q5s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:28	950/950	---M-Z	200	added ('OK')	text/plain	etag:%2210683c6-3b6-4d125ae4b2cc0%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q6s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q6s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:28	1793/1793	---M-Z	200	added ('OK')	text/plain	etag:%2210683cf-701-4d12bc8974b80%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q6sb.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q6sb.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:28	783/783	---M-Z	200	added ('OK')	text/plain	etag:%2210683d0-30f-4cde8ecdf3340%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q7s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q7s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:28	1008/1008	---M-Z	200	added ('OK')	text/plain	etag:%2210683d1-3f0-4cdee6018ef40%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q8s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q8s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:29	2842/2842	---M-Z	200	added ('OK')	text/html	etag:%221068363-b1a-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q9s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q9s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:29	2744/2744	---M-Z	200	added ('OK')	text/html	etag:%22106836e-ab8-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/q1.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201101/q1.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/)
19:59:29	2730/2730	---M-Z	200	added ('OK')	text/html	etag:%22106836f-aaa-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/q2.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201101/q2.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/)
19:59:29	3368/3368	---M-Z	200	added ('OK')	text/html	etag:%221068371-d28-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/q3.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201101/q3.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/)
19:59:30	2412/2412	---M-Z	200	added ('OK')	text/html	etag:%221068372-96c-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/q4.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201101/q4.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/)
19:59:30	3445/3445	---M-Z	200	added ('OK')	text/html	etag:%221068373-d75-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/q5.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201101/q5.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/)
19:59:30	4570/4570	---M-Z	200	added ('OK')	text/html	etag:%221068375-11da-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/q1.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201109/q1.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/)
19:59:30	4411/4411	---M-Z	200	added ('OK')	text/html	etag:%221068376-113b-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/q2.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201109/q2.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/)
19:59:31	3226/3226	---M-Z	200	added ('OK')	text/html	etag:%221068377-c9a-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/q3.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201109/q3.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/)
19:59:31	4386/4386	---M-Z	200	added ('OK')	text/html	etag:%221068379-1122-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/q1.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201209/q1.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/)
19:59:31	2447/2447	---M-Z	200	added ('OK')	text/html	etag:%22106837a-98f-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/q2.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201209/q2.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/)
19:59:31	3019/3019	---M-Z	200	added ('OK')	text/html	etag:%22106837c-bcb-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/q3.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201209/q3.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/)
19:59:31	2697/2697	---M-Z	200	added ('OK')	text/html	etag:%22106837d-a89-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/q4.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201209/q4.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/)
19:59:32	3757/3757	---M-Z	200	added ('OK')	text/html	etag:%22106837e-ead-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/q5.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201209/q5.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/)
19:59:32	132/132	---M-Z	200	added ('OK')	text/plain	etag:%22106833b-84-49e9d083b4a00%22	http://www.cdf.toronto.edu/~ajr/209/notes/signals/1intro.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/1intro.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:32	176/176	---M-Z	200	added ('OK')	text/plain	etag:%22106833c-b0-49e9d0a32d440%22	http://www.cdf.toronto.edu/~ajr/209/notes/signals/2ignore-ctrl-C.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/2ignore-ctrl-C.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:32	277/277	---M-Z	200	added ('OK')	text/plain	etag:%22106833d-115-49e9d0db71900%22	http://www.cdf.toronto.edu/~ajr/209/notes/signals/3ignore-all.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/3ignore-all.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:33	350/350	---M-Z	200	added ('OK')	text/plain	etag:%22106833e-15e-4b0223ac1d200%22	http://www.cdf.toronto.edu/~ajr/209/notes/signals/4handler.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/4handler.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:33	9606/9606	---M-Z	200	added ('OK')	text/html	etag:%221068382-2586-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/sh/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/sh/.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/sh/glob.html)
19:59:33	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:33%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=N;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/indexc052.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:33	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:33%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=D;O=A	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/index30b5.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:33	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:33%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=M;O=A	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/indexf8a0.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:33	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:33%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=S;O=A	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/indexbfec.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:33	1308/1308	---M--	200	added ('OK')	text/html	etag:%2210683b0-51c-40b1ba14c5740%22	http://www.cdf.toronto.edu/~ajr/209/probs/sh/websh	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/sh/websh.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/sh/webshprob.html)
19:59:34	761/761	---M--	200	added ('OK')	text/html	etag:%2210683ae-2f9-49d4714337c80%22	http://www.cdf.toronto.edu/~ajr/209/probs/sh/uidconflict	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/sh/uidconflict.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/sh/uidconflictprob.html)
19:59:34	9579/9579	---M-Z	200	added ('OK')	text/html	etag:%221068364-256b-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/qa1s.html)
19:59:34	7430/7430	---M-Z	200	added ('OK')	text/html	etag:%221068380-1d06-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/autologout-hint.html)
19:59:34	112/112	---M--	200	added ('OK')	text/html	etag:%22106e128-70-4853ba8c6ad00%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q1s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q1s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:35	530/530	---M--	200	added ('OK')	text/html	etag:%22106e129-212-4853baef99700%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q2s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q2s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:35	2813/2813	---M--	200	added ('OK')	image/gif	etag:%22106e12a-afd-4ed0a84e68b80%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q3.gif	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q3.gif	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:35	3203/3203	---M-Z	200	added ('OK')	text/html	etag:%22106e21e-c83-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q3s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q3s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:35	170/170	---M--	200	added ('OK')	text/html	etag:%22106e12c-aa-4818c80bb3680%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q4s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q4s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:35	338/338	---M--	200	added ('OK')	text/html	etag:%22106e12f-152-481863de71dc0%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q5s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q5s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:36	275/275	---M-Z	200	added ('OK')	text/plain	etag:%22106e134-113-4818c3165c3c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q6s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q6s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:36	1379/1379	---M-Z	200	added ('OK')	text/plain	etag:%22106e135-563-4ed0aaabfe040%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q7s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q7s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:36	2298/2298	---M-Z	200	added ('OK')	text/plain	etag:%22106e136-8fa-4818be955e380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q8s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q8s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:36	4033/4033	---M-Z	200	added ('OK')	text/html	etag:%22106835e-fc1-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q1s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q1s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:37	165/165	---M--	200	added ('OK')	text/html	etag:%221068368-a5-4686c42e679c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q2s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q2s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
